Time [s]	Weight_X_Position_smooth_splines [deg]	dx\dt Weight_X_Position_smooth_splines [deg\s]	dx\dt^2 Weight_X_Position_smooth_splines [deg\s^2]	Weight_X_Position_original [deg]	Roll_angle_response_empty [deg]	Roll_angle_response_water [deg]	Roll_angle_response_oil [deg]	Roll_angle_response_glycerin [deg]
29.988	-99.351586	-36.18925	726.94874	-99.4271	-6.192	4.644	9.648	15.714
29.989	-99.387412	-35.463891	723.76882	-99.459627	-6.084	4.68	9.666	15.732
29.99	-99.422515	-34.741713	720.5889	-99.492154	-5.958	4.698	9.702	15.768
29.991	-99.456897	-34.022714	717.40898	-99.524681	-5.85	4.734	9.72	15.786
29.992	-99.490561	-33.306895	714.22906	-99.557208	-5.742	4.752	9.756	15.804
29.993	-99.523511	-32.594255	711.04914	-99.581603	-5.616	4.788	9.774	15.822
29.994	-99.555751	-31.884796	707.86922	-99.614131	-5.508	4.806	9.792	15.858
29.995	-99.587282	-31.178517	704.6893	-99.638526	-5.4	4.824	9.828	15.876
29.996	-99.618109	-30.475418	701.50938	-99.662921	-5.274	4.86	9.846	15.894
29.997	-99.648234	-29.775498	698.32946	-99.695448	-5.166	4.878	9.882	15.912
29.998	-99.677661	-29.078759	695.14954	-99.719844	-5.04	4.914	9.9	15.948
29.999	-99.706393	-28.385199	691.96962	-99.736107	-4.932	4.932	9.918	15.966
30	-99.734432	-27.69482	688.7897	-99.760502	-4.824	4.968	9.954	15.984
30.001	-99.761783	-27.00762	685.60978	-99.784898	-4.698	4.986	9.972	16.002
30.002	-99.788449	-26.3236	682.42985	-99.809293	-4.59	5.004	9.99	16.02
30.003	-99.814432	-25.64276	679.24993	-99.825556	-4.464	5.04	10.026	16.056
30.004	-99.839735	-24.9651	676.07001	-99.849952	-4.356	5.058	10.044	16.074
30.005	-99.864363	-24.29062	672.89009	-99.866215	-4.248	5.094	10.062	16.092
30.006	-99.888317	-23.61932	669.71017	-99.882479	-4.122	5.112	10.098	16.11
30.007	-99.911602	-22.9512	666.53025	-99.898742	-4.014	5.13	10.116	16.128
30.008	-99.934221	-22.286259	663.35033	-99.915006	-3.888	5.166	10.134	16.146
30.009	-99.956176	-21.624499	660.17041	-99.931269	-3.78	5.184	10.17	16.164
30.01	-99.977471	-20.965919	656.99049	-99.947533	-3.654	5.22	10.188	16.182
30.011	-99.998109	-20.310518	653.81057	-99.963796	-3.546	5.238	10.206	16.218
30.012	-100.01809	-19.658297	650.63065	-99.98006	-3.438	5.256	10.242	16.236
30.013	-100.03743	-19.009257	647.45073	-99.996324	-3.312	5.292	10.26	16.254
30.014	-100.05611	-18.363396	644.27081	-100.01259	-3.204	5.31	10.278	16.272
30.015	-100.07415	-17.720715	641.09089	-100.02072	-3.078	5.328	10.314	16.29
30.016	-100.09156	-17.081214	637.91097	-100.03698	-2.97	5.364	10.332	16.308
30.017	-100.10832	-16.444893	634.73105	-100.04511	-2.844	5.382	10.35	16.326
30.018	-100.12445	-15.811752	631.55113	-100.06138	-2.736	5.418	10.368	16.344
30.019	-100.13994	-15.181791	628.37121	-100.06951	-2.628	5.436	10.404	16.362
30.02	-100.15481	-14.55501	625.19129	-100.08577	-2.502	5.454	10.422	16.38
30.021	-100.16905	-13.931408	622.01137	-100.09391	-2.394	5.49	10.44	16.398
30.022	-100.18267	-13.310987	618.83145	-100.10204	-2.268	5.508	10.458	16.416
30.023	-100.19568	-12.693745	615.65153	-100.11017	-2.16	5.526	10.494	16.434
30.024	-100.20806	-12.079684	612.47161	-100.1183	-2.034	5.562	10.512	16.452
30.025	-100.21984	-11.468802	609.29169	-100.12643	-1.926	5.58	10.53	16.47
30.026	-100.231	-10.861101	606.11177	-100.13456	-1.8	5.598	10.548	16.488
30.027	-100.24156	-10.256579	602.93185	-100.1427	-1.692	5.634	10.566	16.506
30.028	-100.25152	-9.6552369	599.75192	-100.15083	-1.566	5.652	10.602	16.524
30.029	-100.26087	-9.0570749	596.572	-100.15083	-1.458	5.67	10.62	16.542
30.03	-100.26963	-8.4620929	593.39208	-100.15896	-1.332	5.706	10.638	16.56
30.031	-100.2778	-7.8702907	590.21216	-100.15896	-1.224	5.724	10.656	16.578
30.032	-100.28537	-7.2816685	587.03224	-100.15896	-1.098	5.742	10.674	16.578
30.033	-100.29236	-6.6962262	583.85232	-100.15896	-0.99	5.778	10.71	16.596
30.034	-100.29877	-6.1139639	580.6724	-100.15896	-0.864	5.796	10.728	16.614
30.035	-100.30459	-5.5348814	577.49248	-100.15896	-0.756	5.814	10.746	16.632
30.036	-100.30984	-4.9589789	574.31256	-100.15896	-0.648	5.832	10.764	16.65
30.037	-100.31451	-4.3862563	571.13264	-100.15896	-0.522	5.868	10.782	16.668
30.038	-100.31861	-3.8167136	567.95272	-100.15896	-0.414	5.886	10.8	16.686
30.039	-100.32214	-3.2503509	564.7728	-100.15896	-0.288	5.904	10.818	16.686
30.04	-100.32511	-2.687168	561.59288	-100.15896	-0.18	5.94	10.836	16.704
30.041	-100.32752	-2.1262444	562.23044	-100.15896	-0.054	5.958	10.872	16.722
30.042	-100.32936	-1.5616468	566.96481	-100.15896	0.054	5.976	10.89	16.74
30.043	-100.33064	-0.99231481	571.69917	-100.15896	0.18	6.012	10.908	16.758
30.044	-100.33135	-0.41824846	576.43354	-100.15896	0.288	6.03	10.926	16.758
30.045	-100.33148	0.16055226	581.1679	-100.15896	0.414	6.048	10.944	16.776
30.046	-100.33102	0.74408735	585.90227	-100.15896	0.522	6.066	10.962	16.794
30.047	-100.32999	1.3323568	590.63664	-100.15896	0.648	6.102	10.98	16.812
30.048	-100.32836	1.9253606	595.371	-100.15896	0.756	6.12	10.998	16.812
30.049	-100.32613	2.5230988	600.10537	-100.15896	0.882	6.138	11.016	16.83
30.05	-100.32331	3.1255714	604.83974	-100.15896	0.99	6.174	11.034	16.848
30.051	-100.31988	3.7327783	609.5741	-100.15896	1.116	6.192	11.052	16.866
30.052	-100.31584	4.3447196	614.30847	-100.15896	1.224	6.21	11.07	16.866
30.053	-100.31119	4.9613952	619.04284	-100.15896	1.35	6.228	11.088	16.884
30.054	-100.30592	5.5828052	623.7772	-100.15896	1.458	6.264	11.106	16.902
30.055	-100.30002	6.2089496	628.51157	-100.15896	1.584	6.282	11.124	16.902
30.056	-100.2935	6.8398284	633.24593	-100.15896	1.692	6.3	11.142	16.92
30.057	-100.28634	7.4754415	637.9803	-100.15896	1.818	6.318	11.16	16.938
30.058	-100.27855	8.115789	642.71467	-100.15896	1.926	6.354	11.178	16.938
30.059	-100.27011	8.7608708	647.44903	-100.15896	2.052	6.372	11.196	16.956
30.06	-100.26102	9.410687	652.1834	-100.15896	2.16	6.39	11.214	16.956
30.061	-100.25129	10.065238	656.91777	-100.15896	2.286	6.408	11.232	16.974
30.062	-100.24089	10.724523	661.65213	-100.15896	2.394	6.444	11.25	16.992
30.063	-100.22983	11.388542	666.3865	-100.15896	2.52	6.462	11.268	16.992
30.064	-100.21811	12.057296	671.12087	-100.15896	2.628	6.48	11.286	17.01
30.065	-100.20572	12.730784	675.85523	-100.15896	2.754	6.498	11.304	17.01
30.066	-100.19265	13.409006	680.5896	-100.15896	2.862	6.534	11.322	17.028
30.067	-100.1789	14.091963	685.32396	-100.15896	2.988	6.552	11.34	17.028
30.068	-100.16446	14.779654	690.05833	-100.15896	3.096	6.57	11.358	17.046
30.069	-100.14934	15.472079	694.7927	-100.15896	3.204	6.588	11.376	17.046
30.07	-100.13352	16.169239	699.52706	-100.15896	3.33	6.606	11.394	17.064
30.071	-100.117	16.871134	704.26143	-100.15083	3.438	6.642	11.412	17.064
30.072	-100.09977	17.577762	708.9958	-100.15083	3.564	6.66	11.43	17.082
30.073	-100.08184	18.289125	713.73016	-100.15083	3.672	6.678	11.448	17.082
30.074	-100.06319	19.005223	718.46453	-100.1427	3.798	6.696	11.466	17.1
30.075	-100.04383	19.726054	723.1989	-100.13456	3.906	6.714	11.466	17.1
30.076	-100.02374	20.45162	727.93326	-100.12643	4.032	6.732	11.484	17.118
30.077	-100.00292	21.181921	732.66763	-100.1183	4.14	6.768	11.502	17.118
30.078	-99.981375	21.916956	737.40199	-100.11017	4.266	6.786	11.52	17.136
30.079	-99.959089	22.656725	742.13636	-100.10204	4.374	6.804	11.538	17.136
30.08	-99.93606	23.401228	746.87073	-100.09391	4.482	6.822	11.556	17.154
30.081	-99.912285	24.150466	751.60509	-100.09391	4.608	6.84	11.574	17.154
30.082	-99.887758	24.904438	756.33946	-100.08577	4.716	6.858	11.592	17.154
30.083	-99.862474	25.663145	761.07383	-100.07764	4.842	6.894	11.592	17.172
30.084	-99.83643	26.426586	765.80819	-100.06951	4.95	6.912	11.61	17.172
30.085	-99.80962	27.194762	770.54256	-100.06138	5.076	6.93	11.628	17.172
30.086	-99.782039	27.967671	775.27692	-100.04511	5.184	6.948	11.646	17.19
30.087	-99.753683	28.745315	780.01129	-100.02885	5.31	6.966	11.664	17.19
30.088	-99.724547	29.527694	784.74566	-100.00445	5.418	6.984	11.682	17.19
30.089	-99.694626	30.314807	789.48002	-99.988192	5.526	7.002	11.682	17.208
30.09	-99.663915	31.106654	794.21439	-99.963796	5.652	7.038	11.7	17.208
30.091	-99.632411	31.903235	798.94876	-99.931269	5.76	7.056	11.718	17.208
30.092	-99.600107	32.704551	803.68312	-99.906874	5.886	7.074	11.736	17.226
30.093	-99.567	33.510602	808.41749	-99.874347	5.994	7.092	11.736	17.226
30.094	-99.533084	34.321386	813.15186	-99.84182	6.102	7.11	11.754	17.226
30.095	-99.498356	35.136905	817.88622	-99.809293	6.228	7.128	11.772	17.226
30.096	-99.462809	35.957159	822.62059	-99.768634	6.336	7.146	11.79	17.244
30.097	-99.42644	36.782147	827.35495	-99.727975	6.462	7.164	11.808	17.244
30.098	-99.389243	37.611869	832.08932	-99.679185	6.57	7.182	11.808	17.244
30.099	-99.351215	38.446325	836.82369	-99.630394	6.678	7.2	11.826	17.244
30.1	-99.312349	39.285516	841.55805	-99.581603	6.804	7.218	11.844	17.262
30.101	-99.272642	40.129441	846.29242	-99.524681	6.912	7.254	11.844	17.262
30.102	-99.232089	40.978101	851.02679	-99.475891	7.038	7.272	11.862	17.262
30.103	-99.190684	41.831495	855.76115	-99.418968	7.146	7.29	11.88	17.262
30.104	-99.148424	42.689623	860.49552	-99.353914	7.254	7.308	11.898	17.262
30.105	-99.105303	43.552486	865.22989	-99.296992	7.38	7.326	11.898	17.28
30.106	-99.061317	44.420083	869.96425	-99.240069	7.488	7.344	11.916	17.28
30.107	-99.016462	45.292414	874.69862	-99.175015	7.596	7.362	11.934	17.28
30.108	-98.970731	46.16948	879.43298	-99.109961	7.722	7.38	11.934	17.28
30.109	-98.924121	47.05128	884.16735	-99.044907	7.83	7.398	11.952	17.28
30.11	-98.876627	47.937815	888.90172	-98.979853	7.938	7.416	11.97	17.28
30.111	-98.828244	48.829084	893.63608	-98.914799	8.064	7.434	11.97	17.28
30.112	-98.778967	49.725087	898.37045	-98.841613	8.172	7.452	11.988	17.298
30.113	-98.728792	50.625825	903.10482	-98.768427	8.28	7.47	12.006	17.298
30.114	-98.677714	51.531297	907.83918	-98.703373	8.406	7.488	12.006	17.298
30.115	-98.625728	52.441503	912.57355	-98.630187	8.514	7.506	12.024	17.298
30.116	-98.572829	53.356444	917.30792	-98.557001	8.622	7.524	12.042	17.298
30.117	-98.519013	54.276119	922.04228	-98.491947	8.748	7.542	12.042	17.298
30.118	-98.464276	55.200528	926.77665	-98.418761	8.856	7.56	12.06	17.298
30.119	-98.408611	56.129672	931.51101	-98.353707	8.964	7.578	12.06	17.298
30.12	-98.352015	57.06355	936.24538	-98.288653	9.09	7.596	12.078	17.298
30.121	-98.294482	58.002163	940.97975	-98.223599	9.198	7.614	12.096	17.298
30.122	-98.236009	58.94551	945.71411	-98.158544	9.306	7.632	12.096	17.298
30.123	-98.17659	59.893591	950.44848	-98.09349	9.432	7.65	12.114	17.298
30.124	-98.11622	60.846407	955.18285	-98.028436	9.54	7.668	12.114	17.298
30.125	-98.054895	61.803957	959.91721	-97.963382	9.648	7.686	12.132	17.298
30.126	-97.99261	62.766241	964.65158	-97.898328	9.756	7.704	12.132	17.298
30.127	-97.929361	63.73326	969.38595	-97.833274	9.882	7.722	12.15	17.298
30.128	-97.865142	64.705013	974.12031	-97.76822	9.99	7.74	12.15	17.298
30.129	-97.799949	65.681501	978.85468	-97.703166	10.098	7.758	12.168	17.298
30.13	-97.733778	66.662723	983.58904	-97.646243	10.224	7.758	12.168	17.298
30.131	-97.666622	67.648679	988.32341	-97.581189	10.332	7.776	12.186	17.298
30.132	-97.598479	68.639369	993.05778	-97.516135	10.44	7.794	12.186	17.28
30.133	-97.529342	69.634794	997.79214	-97.451081	10.548	7.812	12.204	17.28
30.134	-97.459208	70.632898	997.14948	-97.377895	10.656	7.83	12.204	17.28
30.135	-97.388077	71.628899	994.85235	-97.312841	10.782	7.848	12.222	17.28
30.136	-97.315951	72.622602	992.55521	-97.239655	10.89	7.866	12.222	17.28
30.137	-97.242833	73.614009	990.25808	-97.166469	10.998	7.884	12.24	17.28
30.138	-97.168724	74.603119	987.96095	-97.101415	11.106	7.902	12.24	17.28
30.139	-97.093627	75.589931	985.66381	-97.028229	11.232	7.92	12.258	17.262
30.14	-97.017545	76.574446	983.36668	-96.946911	11.34	7.938	12.258	17.262
30.141	-96.940479	77.556664	981.06955	-96.873725	11.448	7.956	12.276	17.262
30.142	-96.862432	78.536585	978.77241	-96.80054	11.556	7.956	12.276	17.262
30.143	-96.783407	79.514209	976.47528	-96.727354	11.664	7.974	12.294	17.262
30.144	-96.703405	80.489536	974.17814	-96.654168	11.79	7.992	12.294	17.244
30.145	-96.622428	81.462565	971.88101	-96.57285	11.898	8.01	12.294	17.244
30.146	-96.54048	82.433298	969.58388	-96.499664	12.006	8.028	12.312	17.244
30.147	-96.457563	83.401733	967.28674	-96.410215	12.114	8.046	12.312	17.244
30.148	-96.373678	84.367871	964.98961	-96.328897	12.222	8.064	12.33	17.226
30.149	-96.288828	85.331712	962.69248	-96.239448	12.33	8.082	12.33	17.226
30.15	-96.203015	86.293256	960.39534	-96.149998	12.438	8.082	12.33	17.226
30.151	-96.116242	87.252503	958.09821	-96.060549	12.546	8.1	12.348	17.226
30.152	-96.028511	88.209453	955.80108	-95.962968	12.672	8.118	12.348	17.208
30.153	-95.939824	89.164105	953.50394	-95.873518	12.78	8.136	12.348	17.208
30.154	-95.850183	90.116461	951.20681	-95.784069	12.888	8.154	12.366	17.208
30.155	-95.759591	91.066519	948.90968	-95.694619	12.996	8.172	12.366	17.19
30.156	-95.668051	92.01428	946.61254	-95.597038	13.104	8.172	12.366	17.19
30.157	-95.575564	92.959744	944.31541	-95.499457	13.212	8.19	12.384	17.19
30.158	-95.482132	93.902911	942.01827	-95.410008	13.32	8.208	12.384	17.172
30.159	-95.387759	94.843781	939.72114	-95.304295	13.428	8.226	12.384	17.172
30.16	-95.292445	95.782353	937.42401	-95.206714	13.536	8.244	12.402	17.154
30.161	-95.196195	96.718629	935.12687	-95.101001	13.644	8.262	12.402	17.154
30.162	-95.099009	97.652607	932.82974	-95.003419	13.752	8.262	12.402	17.154
30.163	-95.00089	98.584288	930.53261	-94.897706	13.86	8.28	12.42	17.136
30.164	-94.901841	99.513672	928.23547	-94.791993	13.968	8.298	12.42	17.136
30.165	-94.801864	100.44076	925.93834	-94.68628	14.076	8.316	12.42	17.118
30.166	-94.70096	101.36555	923.64121	-94.588699	14.184	8.334	12.42	17.118
30.167	-94.599133	102.28804	921.34407	-94.482986	14.292	8.334	12.438	17.118
30.168	-94.496385	103.20824	919.04694	-94.385405	14.4	8.352	12.438	17.1
30.169	-94.392718	104.12614	916.74981	-94.279692	14.508	8.37	12.438	17.1
30.17	-94.288133	105.04174	914.45267	-94.173979	14.616	8.388	12.438	17.082
30.171	-94.182635	105.95504	912.15554	-94.068266	14.724	8.388	12.456	17.082
30.172	-94.076224	106.86605	909.8584	-93.970685	14.832	8.406	12.456	17.064
30.173	-93.968904	107.77476	907.56127	-93.864972	14.94	8.424	12.456	17.064
30.174	-93.860675	108.68117	905.26414	-93.751127	15.048	8.442	12.456	17.046
30.175	-93.751542	109.58529	902.967	-93.645414	15.156	8.442	12.474	17.046
30.176	-93.641506	110.4871	900.66987	-93.539702	15.264	8.46	12.474	17.028
30.177	-93.530569	111.38663	898.37274	-93.433989	15.372	8.478	12.474	17.01
30.178	-93.418733	112.28385	896.0756	-93.320144	15.48	8.496	12.474	17.01
30.179	-93.306002	113.17878	893.77847	-93.214431	15.588	8.496	12.474	16.992
30.18	-93.192376	114.07141	891.48134	-93.108718	15.696	8.514	12.474	16.992
30.181	-93.07786	114.96174	889.1842	-92.994873	15.804	8.532	12.492	16.974
30.182	-92.962454	115.84977	886.88707	-92.88916	15.894	8.55	12.492	16.974
30.183	-92.846161	116.73551	884.58994	-92.775316	16.002	8.55	12.492	16.956
30.184	-92.728983	117.61895	882.2928	-92.661471	16.11	8.568	12.492	16.938
30.185	-92.610924	118.5001	879.99567	-92.547626	16.218	8.586	12.492	16.938
30.186	-92.491984	119.37895	877.69853	-92.433781	16.326	8.586	12.492	16.92
30.187	-92.372167	120.2555	875.4014	-92.311805	16.434	8.604	12.492	16.902
30.188	-92.251474	121.12975	873.10427	-92.19796	16.542	8.622	12.51	16.902
30.189	-92.129908	122.0017	870.80713	-92.075984	16.632	8.622	12.51	16.884
30.19	-92.007471	122.87136	868.51	-91.962139	16.74	8.64	12.51	16.866
30.191	-91.884166	123.73872	866.21287	-91.848294	16.848	8.658	12.51	16.866
30.192	-91.759994	124.60379	863.91573	-91.73445	16.956	8.658	12.51	16.848
30.193	-91.634959	125.46656	861.6186	-91.612473	17.064	8.676	12.51	16.83
30.194	-91.509062	126.32703	859.32147	-91.498628	17.154	8.694	12.51	16.83
30.195	-91.382306	127.1852	857.02433	-91.376652	17.262	8.694	12.51	16.812
30.196	-91.254692	128.04107	854.7272	-91.254675	17.37	8.712	12.51	16.794
30.197	-91.126224	128.89465	852.43007	-91.132699	17.478	8.73	12.51	16.776
30.198	-90.996904	129.74593	850.13293	-91.002591	17.568	8.73	12.51	16.776
30.199	-90.866733	130.59492	847.8358	-90.872482	17.676	8.748	12.51	16.758
30.2	-90.735715	131.44161	845.53866	-90.750506	17.784	8.766	12.51	16.74
30.201	-90.603851	132.286	843.24153	-90.620398	17.874	8.766	12.51	16.722
30.202	-90.471144	133.12809	840.9444	-90.490289	17.982	8.784	12.51	16.704
30.203	-90.337595	133.96789	838.64726	-90.360181	18.09	8.784	12.51	16.704
30.204	-90.203209	134.80538	836.35013	-90.230073	18.18	8.802	12.51	16.686
30.205	-90.067985	135.64059	834.053	-90.091833	18.288	8.82	12.51	16.668
30.206	-89.931928	136.47349	831.75586	-89.953593	18.396	8.82	12.51	16.65
30.207	-89.795039	137.3041	829.45873	-89.815353	18.486	8.838	12.51	16.632
30.208	-89.657321	138.13241	827.1616	-89.668981	18.594	8.838	12.51	16.614
30.209	-89.518775	138.95842	824.86446	-89.530741	18.702	8.856	12.51	16.614
30.21	-89.379405	139.78214	822.56733	-89.392501	18.792	8.856	12.51	16.596
30.211	-89.239212	140.60356	820.2702	-89.246129	18.9	8.874	12.51	16.578
30.212	-89.098198	141.42268	817.97306	-89.107889	18.99	8.892	12.51	16.56
30.213	-88.956367	142.2395	815.67593	-88.961517	19.098	8.892	12.51	16.542
30.214	-88.81372	143.05403	813.37879	-88.823277	19.206	8.91	12.51	16.524
30.215	-88.67026	143.86626	811.08166	-88.668774	19.296	8.91	12.51	16.506
30.216	-88.525988	144.67619	808.78453	-88.522402	19.404	8.928	12.51	16.488
30.217	-88.380908	145.48383	806.48739	-88.37603	19.494	8.928	12.51	16.47
30.218	-88.235021	146.28917	804.19026	-88.229658	19.602	8.946	12.492	16.452
30.219	-88.088331	147.09221	801.89313	-88.083287	19.692	8.946	12.492	16.434
30.22	-87.940838	147.89295	799.59599	-87.936915	19.8	8.964	12.492	16.416
30.221	-87.792545	148.6914	797.29886	-87.782411	19.89	8.964	12.492	16.398
30.222	-87.643456	149.48755	795.00173	-87.627908	19.998	8.982	12.492	16.38
30.223	-87.493571	150.2814	792.70459	-87.481536	20.088	8.982	12.492	16.362
30.224	-87.342894	151.07296	790.40746	-87.327032	20.196	9	12.492	16.344
30.225	-87.191426	151.86222	788.11032	-87.172529	20.286	9	12.474	16.326
30.226	-87.03917	152.64918	785.96153	-87.018025	20.394	9.018	12.474	16.308
30.227	-86.886128	153.43557	786.81656	-86.863522	20.484	9.018	12.474	16.29
30.228	-86.732299	154.22282	787.67159	-86.709018	20.574	9.036	12.474	16.272
30.229	-86.577682	155.01092	788.52663	-86.554515	20.682	9.036	12.474	16.254
30.23	-86.422276	155.79987	789.38166	-86.400011	20.772	9.054	12.456	16.236
30.231	-86.266082	156.58968	790.23669	-86.245508	20.88	9.054	12.456	16.218
30.232	-86.109097	157.38034	791.09172	-86.091004	20.97	9.072	12.456	16.2
30.233	-85.951321	158.17186	791.94676	-85.936501	21.06	9.072	12.456	16.182
30.234	-85.792753	158.96424	792.80179	-85.781997	21.168	9.072	12.456	16.164
30.235	-85.633392	159.75747	793.65682	-85.635625	21.258	9.09	12.438	16.146
30.236	-85.473238	160.55155	794.51185	-85.481122	21.348	9.09	12.438	16.11
30.237	-85.312289	161.34649	795.36688	-85.326618	21.438	9.108	12.438	16.092
30.238	-85.150544	162.14228	796.22192	-85.172115	21.546	9.108	12.438	16.074
30.239	-84.988004	162.93893	797.07695	-85.017611	21.636	9.126	12.42	16.056
30.24	-84.824666	163.73644	797.93198	-84.854976	21.726	9.126	12.42	16.038
30.241	-84.660531	164.5348	798.78701	-84.732999	21.834	9.126	12.42	16.02
30.242	-84.495596	165.33401	799.64205	-84.570364	21.924	9.144	12.402	15.984
30.243	-84.329862	166.13408	800.49708	-84.41586	22.014	9.144	12.402	15.966
30.244	-84.163328	166.93501	801.35211	-84.245093	22.104	9.162	12.402	15.948
30.245	-83.995992	167.73679	802.20714	-84.082458	22.194	9.162	12.402	15.93
30.246	-83.827854	168.53942	803.06218	-83.919823	22.302	9.162	12.384	15.912
30.247	-83.658913	169.34291	803.91721	-83.757187	22.392	9.18	12.384	15.876
30.248	-83.489168	170.14726	804.77224	-83.58642	22.482	9.18	12.384	15.858
30.249	-83.318618	170.95246	805.62727	-83.415653	22.572	9.18	12.366	15.84
30.25	-83.147263	171.75851	806.48231	-83.244886	22.662	9.198	12.366	15.822
30.251	-82.975101	172.56542	807.33734	-83.074119	22.752	9.198	12.366	15.786
30.252	-82.802132	173.37318	808.19237	-82.903352	22.842	9.198	12.348	15.768
30.253	-82.628354	174.1818	809.0474	-82.724453	22.95	9.216	12.348	15.75
30.254	-82.453768	174.99128	809.90244	-82.545554	23.04	9.216	12.348	15.732
30.255	-82.278371	175.80161	810.75747	-82.366655	23.13	9.216	12.33	15.696
30.256	-82.102164	176.61279	811.6125	-82.179625	23.22	9.234	12.33	15.678
30.257	-81.925145	177.42483	812.46753	-82.000726	23.31	9.234	12.312	15.66
30.258	-81.747314	178.23773	813.32256	-81.813695	23.4	9.234	12.312	15.624
30.259	-81.56867	179.05148	814.1776	-81.634796	23.49	9.252	12.312	15.606
30.26	-81.389211	179.86608	815.03263	-81.447766	23.58	9.252	12.294	15.588
30.261	-81.208937	180.68155	815.88766	-81.268867	23.67	9.252	12.294	15.552
30.262	-81.027848	181.49786	816.74269	-81.089968	23.76	9.27	12.276	15.534
30.263	-80.845941	182.31503	817.59773	-80.902938	23.85	9.27	12.276	15.516
30.264	-80.663217	183.13306	818.45276	-80.724039	23.94	9.27	12.258	15.48
30.265	-80.479675	183.95194	819.30779	-80.537008	24.03	9.27	12.258	15.462
30.266	-80.295313	184.77167	820.16282	-80.341846	24.12	9.288	12.258	15.426
30.267	-80.110131	185.59226	821.01786	-80.154815	24.21	9.288	12.24	15.408
30.268	-79.924128	186.41371	821.87289	-79.959653	24.3	9.288	12.24	15.39
30.269	-79.737304	187.23601	822.72792	-79.772622	24.372	9.306	12.222	15.354
30.27	-79.549656	188.05916	823.58295	-79.585591	24.462	9.306	12.222	15.336
30.271	-79.361185	188.88317	824.43799	-79.390429	24.552	9.306	12.204	15.3
30.272	-79.171889	189.70804	825.29302	-79.195267	24.642	9.306	12.204	15.282
30.273	-78.981769	190.53376	826.14805	-79.008236	24.732	9.306	12.186	15.264
30.274	-78.790822	191.36033	827.00308	-78.813074	24.822	9.324	12.186	15.228
30.275	-78.599048	192.18777	827.85812	-78.60978	24.912	9.324	12.168	15.21
30.276	-78.406446	193.01605	828.71315	-78.414617	24.984	9.324	12.168	15.174
30.277	-78.213015	193.84519	829.56818	-78.219455	25.074	9.324	12.15	15.156
30.278	-78.018755	194.67519	830.42321	-78.016161	25.164	9.342	12.15	15.12
